155333411	631944	1	0	87	100	0	59.2505	233.0000	0.2370	0.9479	
155998689	633333	1	0	87	100	0	59.5000	233.9979	0.2375	0.9500	
156665356	633333	1	0	85	100	0	59.7500	234.9979	0.2375	0.9500	
157332023	633333	1	0	82	100	0	60.0000	235.9979	0.2375	0.9500	
157998690	633333	1	0	82	100	0	60.2500	236.9979	0.2375	0.9500	
158665357	633333	1	0	82	100	0	60.5000	237.9979	0.2375	0.9500	
159332024	633333	1	0	82	100	0	60.7500	238.9979	0.2375	0.9500	
159998691	633333	1	0	77	100	0	61.0000	239.9979	0.2375	0.9500	
160665358	633333	1	0	77	100	0	61.2500	240.9979	0.2375	0.9500	
161333414	631944	1	0	77	100	0	61.5005	242.0000	0.2370	0.9479	
162000081	631944	1	0	77	100	0	61.7505	243.0000	0.2370	0.9479	
162666748	631944	1	0	78	100	0	62.0005	244.0000	0.2370	0.9479	
163333415	631944	1	0	78	100	0	62.2505	245.0000	0.2370	0.9479	
164000082	631944	1	0	78	100	0	62.5005	246.0000	0.2370	0.9479	
164666749	630555	1	0	82	100	0	62.7505	247.0000	0.2365	0.9458	
165333416	630555	1	0	87	100	0	63.0005	248.0000	0.2365	0.9458	
166000083	630555	1	0	87	100	0	63.2505	249.0000	0.2365	0.9458	
166666750	630555	1	0	87	100	0	63.5005	250.0000	0.2365	0.9458	
167333417	630555	1	0	85	100	0	63.7505	251.0000	0.2365	0.9458	
168000084	630555	1	0	82	100	0	64.0005	252.0000	0.2365	0.9458	
168666751	630555	1	0	82	100	0	64.2505	253.0000	0.2365	0.9458	
169333418	630555	1	0	82	100	0	64.5005	254.0000	0.2365	0.9458	
170000085	631944	1	0	82	100	0	64.7505	255.0000	0.2370	0.9479	
170666752	631944	1	0	77	100	0	65.0005	256.0000	0.2370	0.9479	
171333419	631944	1	0	77	100	0	65.2505	257.0000	0.2370	0.9479	
172000086	631944	1	0	77	100	0	65.5005	258.0000	0.2370	0.9479	
172666753	631944	1	0	77	100	0	65.7505	259.0000	0.2370	0.9479	
173333420	631944	1	0	78	100	0	66.0005	260.0000	0.2370	0.9479	
173998698	633333	1	0	78	100	0	66.2500	260.9979	0.2375	0.9500	
174665365	633333	1	0	78	100	0	66.5000	261.9979	0.2375	0.9500	
175332032	633333	1	0	82	100	0	66.7500	262.9979	0.2375	0.9500	
175998699	633333	1	0	87	100	0	67.0000	263.9979	0.2375	0.9500	
176665366	633333	1	0	87	100	0	67.2500	264.9979	0.2375	0.9500	
177332033	633333	1	0	87	100	0	67.5000	265.9979	0.2375	0.9500	
177998700	633333	1	0	85	100	0	67.7500	266.9979	0.2375	0.9500	
178665367	633333	1	0	82	100	0	68.0000	267.9979	0.2375	0.9500	
179333423	631944	1	0	82	100	0	68.2505	269.0000	0.2370	0.9479	
180000090	631944	1	0	82	100	0	68.5005	270.0000	0.2370	0.9479	
180666757	631944	1	0	82	100	0	68.7505	271.0000	0.2370	0.9479	
181333424	631944	1	0	77	100	0	69.0005	272.0000	0.2370	0.9479	
182000091	631944	1	0	77	100	0	69.2505	273.0000	0.2370	0.9479	
182666758	630555	1	0	77	100	0	69.5005	274.0000	0.2365	0.9458	
183333425	630555	1	0	77	100	0	69.7505	275.0000	0.2365	0.9458	
184000092	630555	1	0	78	100	0	70.0005	276.0000	0.2365	0.9458	
184666759	630555	1	0	78	100	0	70.2505	277.0000	0.2365	0.9458	
185333426	630555	1	0	78	100	0	70.5005	278.0000	0.2365	0.9458	
186000093	630555	1	0	82	100	0	70.7505	279.0000	0.2365	0.9458	
186666760	630555	1	0	87	100	0	71.0005	280.0000	0.2365	0.9458	
187333427	630555	1	0	87	100	0	71.2505	281.0000	0.2365	0.9458	
188000094	631944	1	0	87	100	0	71.5005	282.0000	0.2370	0.9479	
188666761	631944	1	0	85	100	0	71.7505	283.0000	0.2370	0.9479	
189333428	631944	1	0	82	100	0	72.0005	284.0000	0.2370	0.9479	
190000095	631944	1	0	82	100	0	72.2505	285.0000	0.2370	0.9479	
190666762	631944	1	0	82	100	0	72.5005	286.0000	0.2370	0.9479	
191333429	631944	1	0	82	100	0	72.7505	287.0000	0.2370	0.9479	
191998707	633333	1	0	77	100	0	73.0000	287.9979	0.2375	0.9500	
192665374	633333	1	0	77	100	0	73.2500	288.9979	0.2375	0.9500	
193332041	633333	1	0	77	100	0	73.5000	289.9979	0.2375	0.9500	
193998708	633333	1	0	77	100	0	73.7500	290.9979	0.2375	0.9500	
10666672	1898612	2	0	66	100	0	4.0000	16.0000	0.7120	2.8479	
12665284	633333	2	0	70	100	0	4.7495	18.9979	0.2375	0.9500	
13331951	1900001	2	0	75	100	0	4.9995	19.9979	0.7125	2.8500	
15331952	633333	2	0	73	100	0	5.7495	22.9979	0.2375	0.9500	
15998619	1898612	2	0	70	100	0	5.9995	23.9979	0.7120	2.8479	
18000009	631944	2	0	70	100	0	6.7500	27.0000	0.2370	0.9479	
18666676	1897223	2	0	65	100	0	7.0000	28.0000	0.7115	2.8458	
20666677	631944	2	0	65	100	0	7.7500	31.0000	0.2370	0.9479	
21333344	1898612	2	0	66	100	0	8.0000	32.0000	0.7120	2.8479	
23333345	630555	2	0	70	100	0	8.7500	35.0000	0.2365	0.9458	
24000012	1898612	2	0	75	100	0	9.0000	36.0000	0.7120	2.8479	
26000013	630555	2	0	73	100	0	9.7500	39.0000	0.2365	0.9458	
26666680	1898612	2	0	70	100	0	10.0000	40.0000	0.7120	2.8479	
28666681	631944	2	0	70	100	0	10.7500	43.0000	0.2370	0.9479	
29333348	1898612	2	0	65	100	0	11.0000	44.0000	0.7120	2.8479	
31331960	633333	2	0	65	100	0	11.7495	46.9979	0.2375	0.9500	
31998627	1900001	2	0	66	100	0	11.9995	47.9979	0.7125	2.8500	
33998628	633333	2	0	70	100	0	12.7495	50.9979	0.2375	0.9500	
34665295	1898612	2	0	75	100	0	12.9995	51.9979	0.7120	2.8479	
36666685	631944	2	0	73	100	0	13.7500	55.0000	0.2370	0.9479	
37333352	1897223	2	0	70	100	0	14.0000	56.0000	0.7115	2.8458	
39333353	630555	2	0	70	100	0	14.7500	59.0000	0.2365	0.9458	
40000020	1898612	2	0	65	100	0	15.0000	60.0000	0.7120	2.8479	
42000021	630555	2	0	65	100	0	15.7500	63.0000	0.2365	0.9458	
42666688	1898612	2	0	66	100	0	16.0000	64.0000	0.7120	2.8479	
44666689	631944	2	0	70	100	0	16.7500	67.0000	0.2370	0.9479	
45333356	1898612	2	0	75	100	0	17.0000	68.0000	0.7120	2.8479	
47333357	631944	2	0	73	100	0	17.7500	71.0000	0.2370	0.9479	
48000024	1898612	2	0	70	100	0	18.0000	72.0000	0.7120	2.8479	
49998636	633333	2	0	70	100	0	18.7495	74.9979	0.2375	0.9500	
50665303	2531945	2	0	65	126	0	18.9995	75.9979	0.9495	3.7979	
54666694	631944	2	0	66	100	0	21.0005	82.0000	0.2370	0.9479	
55333361	631944	2	0	66	100	0	21.2505	83.0000	0.2370	0.9479	
56000028	631944	2	0	66	100	0	21.5005	84.0000	0.2370	0.9479	
56666695	631944	2	0	70	100	0	21.7505	85.0000	0.2370	0.9479	
57333362	630555	2	0	75	100	0	22.0005	86.0000	0.2365	0.9458	
58000029	630555	2	0	75	100	0	22.2505	87.0000	0.2365	0.9458	
58666696	630555	2	0	75	100	0	22.5005	88.0000	0.2365	0.9458	
59333363	630555	2	0	73	100	0	22.7505	89.0000	0.2365	0.9458	
60000030	630555	2	0	70	100	0	23.0005	90.0000	0.2365	0.9458	
60666697	630555	2	0	70	100	0	23.2505	91.0000	0.2365	0.9458	
61333364	630555	2	0	70	100	0	23.5005	92.0000	0.2365	0.9458	
62000031	630555	2	0	70	100	0	23.7505	93.0000	0.2365	0.9458	
62666698	631944	2	0	65	100	0	24.0005	94.0000	0.2370	0.9479	
